Date,AAPL,AMZN,DELL,GOOGL,MSFT,TSLA
2020-02-04,77.86577606201172,102.4834976196289,24.824796676635742,72.27050018310547,174.291015625,59.137332916259766
2020-02-05,78.50072479248047,101.99349975585938,24.708044052124023,72.30249786376953,174.078125,48.97999954223633
2020-02-06,79.4189453125,102.5114974975586,25.710180282592773,73.79850006103516,177.68743896484375,49.930667877197266
2020-02-07,78.33943939208984,103.96399688720703,25.111818313598633,73.95549774169922,177.93898010253906,49.871334075927734
2020-02-10,78.71151733398438,106.69550323486328,25.350191116333008,75.43299865722656,182.59332275390625,51.41866683959961
2020-02-11,78.23661041259766,107.54000091552734,25.42316246032715,75.50299835205078,178.47119140625,51.62533187866211
2020-02-12,80.09456634521484,108.0,25.929096221923828,75.93150329589844,178.7324676513672,51.15266799926758
2020-02-13,79.52421569824219,107.49349975585938,25.564237594604492,75.66950225830078,177.76483154296875,53.599998474121094
2020-02-14,79.54378509521484,106.74349975585938,25.724775314331055,75.9365005493164,179.3517303466797,53.33533477783203
2020-02-18,78.0873031616211,107.78350067138672,25.6712646484375,75.97200012207031,181.17088317871094,57.22666549682617
2020-02-19,79.21821594238281,108.51100158691406,25.948551177978516,76.24349975585938,181.71426391601562,61.16133117675781
2020-02-20,78.40552520751953,107.65499877929688,25.75882911682129,75.84950256347656,178.93923950195312,59.96066665649414
2020-02-21,76.63081359863281,104.79850006103516,25.160463333129883,74.1729965209961,173.28250122070312,60.06666564941406
2020-02-24,72.99082946777344,100.4645004272461,23.501585006713867,70.99299621582031,165.81134033203125,55.58599853515625
2020-02-25,70.5184555053711,98.63700103759766,22.48485565185547,69.31600189208984,163.07516479492188,53.32733154296875
2020-02-26,71.63715362548828,98.97949981689453,22.343778610229492,69.52349853515625,165.11273193359375,51.91999816894531
2020-02-27,66.95435333251953,94.21499633789062,21.190834045410156,65.74749755859375,153.4790802001953,45.266666412353516
2020-02-28,66.9151840209961,94.1875,19.68276023864746,66.9625015258789,157.1952362060547,44.53266525268555
2020-03-02,73.1450424194336,97.69750213623047,20.621658325195312,69.31600189208984,167.65487670898438,49.574668884277344
2020-03-03,70.82201385498047,95.44950103759766,20.324907302856445,66.88600158691406,159.62095642089844,49.70066833496094
2020-03-04,74.10704040527344,98.79149627685547,21.103267669677734,69.08000183105469,165.48147583007812,49.96666717529297
2020-03-05,71.70323181152344,96.20149993896484,19.872486114501953,65.73799896240234,161.32867431640625,48.30266571044922
2020-03-06,70.75102233886719,95.05449676513672,19.27412223815918,64.78700256347656,156.76832580566406,46.89866638183594
2020-03-09,65.1551742553711,90.03050231933594,17.634702682495117,60.78950119018555,146.1437530517578,40.53333282470703
2020-03-10,69.84774780273438,94.59100341796875,19.04061508178711,63.75849914550781,156.13763427734375,43.02199935913086
2020-03-11,67.42189025878906,91.04299926757812,17.97037124633789,60.54499816894531,149.06430053710938,42.28200149536133
2020-03-12,60.763671875,83.83049774169922,15.927177429199219,55.57749938964844,134.92730712890625,37.369998931884766
2020-03-13,68.04364776611328,89.25,17.488759994506836,60.7135009765625,154.1097412109375,36.44133377075195
2020-03-16,59.2900505065918,84.4574966430664,15.669347763061523,53.650001525878906,131.3954620361328,29.67133331298828
2020-03-17,61.89704132080078,90.39199829101562,15.236384391784668,55.90299987792969,142.21409606933594,28.68000030517578
2020-03-18,60.381797790527344,91.5,14.04452133178711,54.55950164794922,136.2274932861328,24.08133316040039
2020-03-19,59.919158935546875,94.04650115966797,15.547728538513184,55.583499908447266,138.4688262939453,28.50933265686035
2020-03-20,56.11515808105469,92.30449676513672,15.805559158325195,53.410499572753906,133.2681427001953,28.50200080871582
2020-03-23,54.923038482666016,95.1415023803711,16.51094627380371,52.70650100708008,131.93881225585938,28.952667236328125
2020-03-24,60.43321228027344,97.00499725341797,18.8995361328125,56.5004997253418,143.93153381347656,33.66666793823242
2020-03-25,60.10029983520508,94.29199981689453,19.137908935546875,55.08100128173828,142.55372619628906,35.95000076293945
2020-03-26,63.262962341308594,97.77449798583984,20.694629669189453,58.145999908447266,151.4705810546875,35.21066665649414
2020-03-27,60.64372634887695,95.00499725341797,18.850889205932617,55.51300048828125,145.25108337402344,34.29066848754883
2020-03-30,62.37437438964844,98.19750213623047,19.36168670654297,57.31549835205078,155.46815490722656,33.47533416748047
2020-03-31,62.2470817565918,97.48600006103516,19.240070343017578,58.09749984741211,153.0230712890625,34.93333435058594
2020-04-01,58.97183609008789,95.38500213623047,17.950912475585938,55.10499954223633,147.58946228027344,32.104000091552734
2020-04-02,59.95586395263672,95.94149780273438,18.067665100097656,55.85150146484375,150.64585876464844,30.29800033569336
2020-04-03,59.0942268371582,95.32949829101562,17.727130889892578,54.6349983215332,149.25833129882812,32.000667572021484
2020-04-06,64.24944305419922,99.87950134277344,18.928728103637695,59.15950012207031,160.3583526611328,34.41600036621094
2020-04-07,63.50528335571289,100.58000183105469,18.66602897644043,59.12799835205078,158.63125610351562,36.36333465576172
2020-04-08,65.13067626953125,102.1500015258789,19.643844604492188,60.349998474121094,160.2225341796875,36.589332580566406
2020-04-09,65.60066223144531,102.13800048828125,20.21788215637207,60.32849884033203,160.2322540283203,38.20000076293945
2020-04-13,66.88826751708984,108.44349670410156,19.68276023864746,60.52050018310547,160.59120178222656,43.39666748046875
2020-04-14,70.26632690429688,114.16600036621094,20.110858917236328,63.26150131225586,168.53782653808594,47.32600021362305
2020-04-15,69.62496185302734,115.38400268554688,19.67789649963379,62.8650016784668,166.7719268798828,48.65533447265625
2020-04-16,70.1781997680664,120.40950012207031,19.994104385375977,62.871498107910156,171.77854919433594,49.680667877197266
2020-04-17,69.22598266601562,118.75,20.193559646606445,63.95000076293945,173.29222106933594,50.259334564208984
2020-04-20,67.7890625,119.68049621582031,19.925994873046875,63.057498931884766,169.857421875,49.75733184814453
2020-04-21,65.69368743896484,116.40599822998047,18.194150924682617,60.608001708984375,162.83258056640625,45.781333923339844
2020-04-22,67.58590698242188,118.17449951171875,18.850889205932617,62.920501708984375,168.36318969726562,48.807334899902344
2020-04-23,67.32398986816406,119.97250366210938,18.928728103637695,63.55849838256836,166.32559204101562,47.04199981689453
2020-04-24,69.26760864257812,120.51100158691406,19.30817413330078,63.83000183105469,169.3625946044922,48.34333419799805
2020-04-27,69.31656646728516,118.80000305175781,19.551414489746094,63.542999267578125,168.87747192382812,53.25
2020-04-28,68.19298553466797,115.7040023803711,19.86762237548828,61.62950134277344,164.76345825195312,51.27466583251953
2020-04-29,70.43278503417969,118.635498046875,21.10813331604004,67.10900115966797,172.15696716308594,53.367332458496094
2020-04-30,71.91864013671875,123.69999694824219,20.76759910583496,67.33499908447266,173.8841094970703,52.12533187866211
2020-05-01,70.76081085205078,114.302001953125,19.458986282348633,65.86599731445312,169.38197326660156,46.75466537475586
2020-05-04,71.76199340820312,115.79949951171875,19.726543426513672,66.1449966430664,173.52508544921875,50.74599838256836
2020-05-05,72.83906555175781,115.88999938964844,19.551414489746094,67.45099639892578,175.38803100585938,51.2140007019043
2020-05-06,73.59054565429688,117.56300354003906,19.697357177734375,67.27149963378906,177.11512756347656,52.172000885009766
2020-05-07,74.3518295288086,118.38050079345703,20.31031608581543,68.46399688720703,178.14361572265625,52.00266647338867
2020-05-08,76.12155151367188,118.98049926757812,21.234615325927734,69.21700286865234,179.1915283203125,54.62799835205078
2020-05-11,77.3193359375,120.44999694824219,21.098403930664062,70.17949676513672,181.1903076171875,54.08599853515625
2020-05-12,76.43571472167969,117.84750366210938,20.553550720214844,68.75900268554688,177.08599853515625,53.96066665649414
2020-05-13,75.51282501220703,118.39600372314453,19.960054397583008,67.41649627685547,174.40805053710938,52.73066711425781
2020-05-14,75.97673034667969,119.44249725341797,20.36382484436035,67.84300231933594,175.1648712158203,53.55533218383789
2020-05-15,75.52754211425781,120.48899841308594,20.47571563720703,68.65299987792969,177.71670532226562,53.27799987792969
2020-05-18,77.30707550048828,121.31300354003906,21.29785919189453,69.25900268554688,179.41468811035156,54.242000579833984
2020-05-19,76.86034393310547,122.46649932861328,21.424341201782227,68.72000122070312,178.17276000976562,53.867332458496094
2020-05-20,78.35514831542969,124.89700317382812,21.725954055786133,70.45800018310547,180.64413452148438,54.37066650390625
2020-05-21,77.7709732055664,122.33699798583984,21.594606399536133,70.3375015258789,178.474365234375,55.17333221435547
2020-05-22,78.27169036865234,121.84400177001953,20.95246124267578,70.66200256347656,178.5522003173828,54.45866775512695
2020-05-26,77.74150848388672,121.09300231933594,21.628660202026367,71.06849670410156,176.66461181640625,54.591331481933594
2020-05-27,78.08023071289062,120.51950073242188,22.168649673461914,71.01399993896484,176.89810180664062,54.68199920654297
2020-05-28,78.11460876464844,120.05500030517578,22.173511505126953,70.91200256347656,176.4991912841797,53.72066879272461
2020-05-29,78.03850555419922,122.11849975585938,24.148595809936523,71.6760025024414,178.2991943359375,55.66666793823242
2020-06-01,78.99822235107422,123.552001953125,24.017250061035156,71.74349975585938,177.8905792236328,59.87333297729492
2020-06-02,79.36393737792969,123.62049865722656,23.91022491455078,72.1155014038086,179.91436767578125,58.770668029785156
2020-06-03,79.80084228515625,123.91999816894531,23.744823455810547,71.9625015258789,180.3522186279297,58.86399841308594
2020-06-04,79.11357879638672,123.02999877929688,23.934553146362305,70.71499633789062,177.97811889648438,57.62533187866211
2020-06-05,81.36681365966797,124.1500015258789,24.57669448852539,72.0009994506836,182.14251708984375,59.04399871826172
2020-06-08,81.84789276123047,126.2030029296875,25.131277084350586,72.4020004272461,183.27114868164062,63.327999114990234
2020-06-09,84.43248748779297,130.04299926757812,24.33832550048828,72.60399627685547,184.67225646972656,62.711334228515625
2020-06-10,86.60472869873047,132.37249755859375,24.026981353759766,73.23500061035156,191.52207946777344,68.336669921875
2020-06-11,82.4468002319336,127.89800262451172,22.66485023498535,70.09500122070312,181.23764038085938,64.85600280761719
2020-06-12,83.1585922241211,127.2509994506836,22.815656661987305,70.64600372314453,182.6678924560547,62.35200119018555
2020-06-15,84.18704986572266,128.63400268554688,22.893491744995117,71.03700256347656,183.83551025390625,66.05999755859375
2020-06-16,86.41817474365234,130.7635040283203,23.19510841369629,72.32350158691406,188.3404083251953,65.47533416748047
2020-06-17,86.29791259765625,132.0489959716797,23.117271423339844,72.62699890136719,188.99229431152344,66.11933135986328
2020-06-18,86.3322982788086,132.69900512695312,23.06862449645996,71.70600128173828,191.01611328125,66.9306640625
2020-06-19,85.83892059326172,133.75050354003906,23.798337936401367,71.23200225830078,189.8777313232422,66.72666931152344
2020-06-22,88.08480072021484,135.6909942626953,23.491857528686523,72.53299713134766,195.15130615234375,66.28800201416016
2020-06-23,89.96493530273438,138.2205047607422,23.842119216918945,73.1989974975586,196.45509338378906,66.78533172607422
2020-06-24,88.37687683105469,136.72000122070312,25.83180046081543,71.63500213623047,192.4950408935547,64.0566635131836
2020-06-25,89.55012512207031,137.72900390625,25.102087020874023,72.05500030517578,194.92750549316406,65.73200225830078
2020-06-26,86.79863739013672,134.64349365234375,25.418296813964844,68.12699890136719,191.02584838867188,63.982666015625
2020-06-29,88.79906463623047,134.0189971923828,26.152873992919922,69.8584976196289,193.07882690429688,67.29000091552734
2020-06-30,89.54029846191406,137.9409942626953,26.72691535949707,70.90249633789062,198.01185607910156,71.98733520507812
2020-07-01,89.37095642089844,143.93499755859375,26.405841827392578,72.0999984741211,199.1697235107422,74.64199829101562
2020-07-02,89.37095642089844,144.51499938964844,26.148008346557617,73.49649810791016,200.68756103515625,80.57733154296875
2020-07-06,91.76164245605469,152.8520050048828,26.29881477355957,74.98249816894531,205.00762939453125,91.43866729736328
2020-07-07,91.47692108154297,150.00599670410156,25.75882911682129,74.49600219726562,202.62380981445312,92.65733337402344
2020-07-08,93.607421875,154.0554962158203,26.34259796142578,75.18000030517578,207.08009338378906,91.05867004394531
2020-07-09,94.00996398925781,159.13150024414062,26.118820190429688,75.93299865722656,208.52981567382812,92.9520034790039
2020-07-10,94.17440795898438,160.0,25.992334365844727,76.95050048828125,207.8973846435547,102.97666931152344
2020-07-13,93.73998260498047,155.1999969482422,25.18478775024414,75.61150360107422,201.4757080078125,99.80400085449219
2020-07-14,95.29122161865234,154.1999969482422,25.539915084838867,76.04299926757812,202.7211151123047,101.12000274658203
2020-07-15,95.94658660888672,150.44349670410156,25.62748146057129,75.84400177001953,202.41946411132812,103.06732940673828
2020-07-16,94.76596069335938,149.9949951171875,28.750648498535156,75.74600219726562,198.41078186035156,100.04266357421875
2020-07-17,94.57450866699219,148.09849548339844,29.36846923828125,75.84249877929688,197.3988800048828,100.05599975585938
2020-07-20,96.56755828857422,159.8419952392578,29.893863677978516,78.19200134277344,205.88333129882812,109.53333282470703
2020-07-21,95.23477935791016,156.9145050048828,29.704139709472656,77.7959976196289,203.11032104492188,104.55733489990234
2020-07-22,95.50230407714844,154.99549865722656,30.04467010498047,78.24250030517578,206.0292510986328,106.15533447265625
2020-07-23,91.15538024902344,149.32749938964844,29.927915573120117,75.8375015258789,197.06805419921875,100.87133026123047
2020-07-24,90.92955017089844,150.44549560546875,29.577653884887695,75.4104995727539,195.86155700683594,94.46666717529297
2020-07-27,93.08462524414062,152.760498046875,29.65549087524414,76.47149658203125,198.34266662597656,102.63999938964844
2020-07-28,91.55546569824219,150.01649475097656,28.881996154785156,75.18250274658203,196.56211853027344,98.43267059326172
2020-07-29,93.31044006347656,151.67649841308594,29.03766632080078,76.17549896240234,198.5469970703125,99.94066619873047
2020-07-30,94.43951416015625,152.593994140625,28.779836654663086,76.91850280761719,198.39134216308594,99.16600036621094
2020-07-31,104.32625579833984,158.23399353027344,29.10577392578125,74.39749908447266,199.47132873535156,95.38400268554688
2020-08-03,106.95503234863281,155.59449768066406,29.421981811523438,74.13800048828125,210.68984985351562,99.0
2020-08-04,107.6692886352539,156.94149780273438,29.344148635864258,73.66500091552734,207.5276641845703,99.13333129882812
2020-08-05,108.05955505371094,160.25149536132812,29.48522186279297,73.95449829101562,207.18711853027344,99.00133514404297
2020-08-06,111.82965850830078,161.25,29.650625228881836,75.24749755859375,210.50498962402344,99.30533599853516
2020-08-07,109.2871322631836,158.3730010986328,29.577653884887695,74.91850280761719,206.7395477294922,96.84733581542969
2020-08-10,110.8756103515625,157.4080047607422,30.078723907470703,74.84100341796875,202.62380981445312,94.57133483886719
2020-08-11,107.57817840576172,154.0334930419922,29.937646865844727,74.0270004272461,197.88536071777344,91.6259994506836
2020-08-12,111.1534652709961,158.11199951171875,30.078723907470703,75.36199951171875,203.5384063720703,103.65066528320312
2020-08-13,113.12060546875,158.05099487304688,28.974424362182617,75.8324966430664,203.0616455078125,108.06666564941406
2020-08-14,113.0197982788086,157.4010009765625,29.14469337463379,75.23149871826172,203.25624084472656,110.04733276367188
2020-08-17,112.72471618652344,159.12049865722656,29.03766632080078,75.81199645996094,204.59896850585938,122.3759994506836
2020-08-18,113.66401672363281,165.62449645996094,29.198204040527344,77.78900146484375,205.77626037597656,125.80599975585938
2020-08-19,113.806640625,163.0240020751953,29.115503311157227,77.23049926757812,204.52783203125,125.23533630371094
2020-08-20,116.33197021484375,164.86849975585938,29.023075103759766,78.8125,209.28749084472656,133.45533752441406
2020-08-21,122.32685852050781,164.23599243164062,29.412254333496094,78.77850341796875,207.7659912109375,136.6653289794922
2020-08-24,123.78990173339844,165.3730010986328,29.947372436523438,79.25749969482422,208.41944885253906,134.27999877929688
2020-08-25,122.77437591552734,167.32449340820312,29.49981689453125,80.2925033569336,211.130859375,134.8893280029297
2020-08-26,124.44398498535156,172.09249877929688,30.224666595458984,82.20649719238281,215.6954345703125,143.54466247558594
2020-08-27,122.95632934570312,170.0,30.370609283447266,81.4260025024414,220.99151611328125,149.25
2020-08-28,122.75715637207031,170.08999633789062,32.20948028564453,81.97149658203125,223.26406860351562,147.55999755859375
2020-08-31,126.92009735107422,172.54800415039062,32.146244049072266,81.47650146484375,219.96743774414062,166.10667419433594
2020-09-01,131.97567749023438,174.95599365234375,32.28731918334961,82.75399780273438,221.66448974609375,158.35000610351562
2020-09-02,129.24134826660156,176.57249450683594,33.30891418457031,85.86949920654297,225.93646240234375,149.1233367919922
2020-09-03,118.8941650390625,168.39999389648438,31.883543014526367,81.47550201416016,211.94039916992188,135.6666717529297
2020-09-04,118.97285461425781,164.7310028076172,31.450586318969727,79.06050109863281,208.9656219482422,139.44000244140625
2020-09-08,110.9665756225586,157.49200439453125,31.20734405517578,76.18000030517578,197.66146850585938,110.06999969482422
2020-09-09,115.39265441894531,163.4304962158203,32.51595687866211,77.36150360107422,206.07862854003906,122.09333038330078
2020-09-10,111.62556457519531,158.7554931640625,31.834897994995117,76.30249786376953,200.3046417236328,123.77999877929688
2020-09-11,110.1600570678711,155.81100463867188,32.29704284667969,75.78800201416016,198.99769592285156,124.23999786376953
2020-09-14,113.46485900878906,155.14849853515625,32.52082824707031,75.44149780273438,200.34365844726562,139.8733367919922
2020-09-15,113.64190673828125,157.80650329589844,32.64244842529297,76.75599670410156,203.63052368164062,149.9199981689453
2020-09-16,110.28792572021484,153.90499877929688,32.77378845214844,75.60449981689453,199.9925537109375,147.25332641601562
2020-09-17,108.5273208618164,150.43649291992188,32.37974548339844,74.35199737548828,197.90533447265625,141.14332580566406
2020-09-18,105.0848159790039,147.74549865722656,32.28731918334961,72.55449676513672,195.44747924804688,147.38333129882812
2020-09-21,108.27159881591797,148.02349853515625,31.86408233642578,71.50700378417969,197.54443359375,149.79666137695312
2020-09-22,109.97317504882812,156.44949340820312,32.25812530517578,72.99099731445312,202.3040771484375,141.41000366210938
2020-09-23,105.36023712158203,149.9929962158203,31.917598724365234,70.46949768066406,195.642578125,126.78666687011719
2020-09-24,106.44215393066406,150.989501953125,31.800844192504883,71.14299774169922,198.17845153808594,129.26333618164062
2020-09-25,110.4354476928711,154.75650024414062,31.971113204956055,71.9530029296875,202.69422912597656,135.77999877929688
2020-09-28,113.07142639160156,158.70249938964844,32.74460220336914,72.93299865722656,204.27426147460938,140.39999389648438
2020-09-29,112.21570587158203,157.24400329589844,33.274864196777344,73.3010025024414,202.1480255126953,139.69000244140625
2020-09-30,113.90745544433594,157.43649291992188,32.92946243286133,73.27999877929688,205.14234924316406,143.00332641601562
2020-10-01,114.87134552001953,161.06300354003906,32.85649108886719,74.3949966430664,207.2198028564453,149.3866729736328
2020-10-02,111.16329956054688,156.25,32.671630859375,72.77999877929688,201.1044158935547,138.3633270263672
2020-10-05,114.58612823486328,159.9600067138672,33.18243408203125,74.1415023803711,205.1910858154297,141.89332580566406
2020-10-06,111.30099487304688,154.9980010986328,32.82730484008789,72.5510025024414,200.83132934570312,137.9933319091797
2020-10-07,113.189453125,159.7845001220703,32.793251037597656,72.95700073242188,204.65463256835938,141.76666259765625
2020-10-08,113.08126831054688,159.52749633789062,33.401344299316406,74.17150115966797,205.38612365722656,141.97332763671875
2020-10-09,115.04841613769531,164.33250427246094,33.26999282836914,75.52249908447266,210.48715209960938,144.6666717529297
2020-10-12,122.3563461303711,172.14649963378906,33.6883659362793,78.22949981689453,215.93930053710938,147.43333435058594
2020-10-13,119.11054992675781,172.18150329589844,34.30132293701172,78.35350036621094,217.36326599121094,148.88333129882812
2020-10-14,119.19908142089844,168.1855010986328,34.36943054199219,78.1719970703125,215.41258239746094,153.76666259765625
2020-10-15,118.72696685791016,166.9324951171875,34.07268142700195,77.77349853515625,214.24217224121094,149.6266632080078
2020-10-16,117.0647201538086,163.635498046875,34.126190185546875,78.38500213623047,214.24217224121094,146.55667114257812
2020-10-19,114.07467651367188,160.36050415039062,33.80997848510742,76.49749755859375,208.9363555908203,143.61000061035156
2020-10-20,115.57953643798828,160.85049438476562,33.766204833984375,77.55400085449219,209.3557586669922,140.64666748046875
2020-10-21,114.95005798339844,159.2469940185547,33.97052001953125,79.29949951171875,209.50205993652344,140.8800048828125
2020-10-22,113.84844207763672,158.82000732421875,33.459720611572266,80.33300018310547,209.58982849121094,141.92999267578125
2020-10-23,113.15010833740234,160.22000122070312,33.16783905029297,81.64900207519531,210.8968048095703,140.2100067138672
2020-10-26,113.15995788574219,160.3520050048828,31.494367599487305,79.2145004272461,204.8984832763672,140.0933380126953
2020-10-27,114.68447875976562,164.31649780273438,30.92519187927246,79.94400024414062,207.99029541015625,141.55999755859375
2020-10-28,109.37319946289062,158.13900756835938,29.52900505065918,75.54000091552734,197.68099975585938,135.33999633789062
2020-10-29,113.4255142211914,160.55050659179688,29.44144058227539,77.84400177001953,199.67068481445312,136.94332885742188
2020-10-30,107.07164001464844,151.8074951171875,29.314956665039062,80.80549621582031,197.4761962890625,129.34666442871094
2020-11-02,106.98312377929688,150.2239990234375,29.329553604125977,81.21600341796875,197.33963012695312,133.50332641601562
2020-11-03,108.62568664550781,152.42050170898438,30.039804458618164,82.28299713134766,201.33851623535156,141.3000030517578
2020-11-04,113.06157684326172,162.05799865722656,30.273311614990234,87.2925033569336,211.05284118652344,140.32666015625
2020-11-05,117.07456970214844,166.10000610351562,31.382474899291992,88.125,217.7826690673828,146.02999877929688
2020-11-06,116.9415512084961,165.56849670410156,31.42139434814453,87.98650360107422,218.20204162597656,143.31666564941406
2020-11-09,114.6064682006836,157.18699645996094,31.251129150390625,88.07099914550781,213.0035400390625,140.4199981689453
2020-11-10,114.26163482666016,151.75100708007812,31.431123733520508,86.88600158691406,205.80551147460938,136.7866668701172
2020-11-11,117.7297592163086,156.8695068359375,31.562471389770508,87.36150360107422,211.20887756347656,139.0433349609375
2020-11-12,117.45389556884766,155.51400756835938,31.338695526123047,87.14099884033203,210.12623596191406,137.25332641601562
2020-11-13,117.50315856933594,156.4405059814453,32.160831451416016,88.61299896240234,211.16989135742188,136.1666717529297
2020-11-16,118.52783966064453,156.55299377441406,32.76405715942383,88.70149993896484,211.8721160888672,136.02999877929688
2020-11-17,117.63124084472656,156.7830047607422,33.01216506958008,88.08300018310547,209.17044067382812,147.20333862304688
2020-11-18,116.29126739501953,155.2729949951172,32.885677337646484,87.03199768066406,206.41281127929688,162.2133331298828
2020-11-19,116.89229583740234,155.8509979248047,33.32350540161133,87.92849731445312,207.72317504882812,166.42333984375
2020-11-20,115.6114501953125,154.97000122070312,33.24567413330078,86.81900024414062,205.73805236816406,163.20333862304688
2020-11-23,112.17284393310547,154.91949462890625,33.75160598754883,86.37799835205078,205.46426391601562,173.9499969482422
2020-11-24,113.47340393066406,155.9029998779297,34.2137565612793,88.19499969482422,209.13134765625,185.1266632080078
2020-11-25,114.32073211669922,159.2534942626953,33.73701095581055,88.20649719238281,209.14109802246094,191.3333282470703
2020-11-27,114.87247467041016,159.76699829101562,33.96565246582031,89.35099792480469,210.47103881835938,195.25332641601562
2020-11-30,117.29625701904297,158.40199279785156,33.581336975097656,87.72000122070312,209.33670043945312,189.1999969482422
2020-12-01,120.91219329833984,161.00399780273438,34.30618667602539,89.76799774169922,211.4293670654297,194.9199981689453
2020-12-02,121.26688385009766,160.17649841308594,34.30618667602539,91.24849700927734,210.60794067382812,189.60667419433594
2020-12-03,121.12895202636719,159.3365020751953,34.495914459228516,91.09200286865234,209.50294494628906,197.7933349609375
2020-12-04,120.44911193847656,158.12899780273438,35.0748176574707,91.18800354003906,209.62025451660156,199.67999267578125
2020-12-07,121.92701721191406,157.89999389648438,34.23807907104492,90.85150146484375,209.5518035888672,213.9199981689453
2020-12-08,122.54773712158203,158.864501953125,34.962928771972656,90.56649780273438,211.23377990722656,216.6266632080078
2020-12-09,119.98603057861328,155.2100067138672,34.79753112792969,88.89299774169922,207.11691284179688,201.4933319091797
2020-12-10,121.42453002929688,155.07449340820312,35.10400390625,88.38249969482422,205.86517333984375,209.02333068847656
2020-12-11,120.60675048828125,155.8209991455078,34.85103988647461,88.73999786376953,208.54458618164062,203.3300018310547
2020-12-14,119.98603057861328,157.84849548339844,35.235355377197266,87.61299896240234,209.46380615234375,213.27667236328125
2020-12-15,125.99617004394531,158.25599670410156,35.87263870239258,88.05400085449219,209.39535522460938,211.0833282470703
2020-12-16,125.92720031738281,162.04800415039062,35.935882568359375,87.8594970703125,214.43148803710938,207.58999633789062
2020-12-17,126.80406951904297,161.8040008544922,36.34451675415039,87.02549743652344,214.5684356689453,218.63333129882812
2020-12-18,124.79415893554688,160.08250427246094,35.47372817993164,86.31099700927734,213.75672912597656,231.6666717529297
2020-12-21,126.34101867675781,160.3090057373047,35.541831970214844,86.72799682617188,217.6682891845703,216.6199951171875
2020-12-22,129.937255859375,160.3260040283203,35.38129806518555,86.01100158691406,218.9884490966797,213.44667053222656
2020-12-23,129.0308074951172,159.2635040283203,35.70723342895508,86.4114990234375,216.1330108642578,215.32666015625
2020-12-24,130.02590942382812,158.63450622558594,35.50778579711914,86.70800018310547,217.82476806640625,220.58999633789062
2020-12-28,134.6763916015625,164.197998046875,35.43967056274414,88.697998046875,219.98590087890625,221.22999572753906
2020-12-29,132.88319396972656,166.10000610351562,34.78293228149414,87.88800048828125,219.19381713867188,221.99667358398438
2020-12-30,131.75013732910156,164.29249572753906,35.269405364990234,86.8125,216.77841186523438,231.5933380126953
2020-12-31,130.73532104492188,162.84649658203125,35.65372085571289,87.63200378417969,217.50205993652344,235.22332763671875
2021-01-04,127.5036392211914,159.3314971923828,35.26454544067383,86.30650329589844,212.87664794921875,243.2566680908203
2021-01-05,129.08004760742188,160.92550659179688,35.736427307128906,87.00250244140625,213.08201599121094,245.0366668701172
